Time_(s)	Delta_F/n_n=1_(Hz)	Delta_D_n=1_()	Delta_F/n_n=3_(Hz)	Delta_D_n=3_()	Delta_F/n_n=5_(Hz)	Delta_D_n=5_()	Delta_F/n_n=7_(Hz)	Delta_D_n=7_()	Delta_F/n_n=9_(Hz)	Delta_D_n=9_()	Delta_F/n_n=11_(Hz)	Delta_D_n=11_()	Delta_F/n_n=13_(Hz)	Delta_D_n=13_()
396.87308229386787	4770.603851498105	6.123112941648786E-6	638.668726005281	-4.090803356643141E-6	247.99660283029078	-7.02304756633999E-6	139.30047435845648	-5.926424899582096E-6	95.5396749186847	-5.197134014403183E-6	73.64076552269134	-4.600790011335162E-6	61.848190433703934	-4.486619069906026E-6
397.80724482643535	4769.096422726288	5.925220074514325E-6	637.9025078397244	-4.138806022266936E-6	248.4877322293818	-6.667348707675957E-6	139.0928221674902	-5.941670867503141E-6	94.97149531460471	-5.342400950807675E-6	74.39783312583512	-4.604003656396975E-6	60.78993885906843	-4.07101831057732E-6
398.7413246107085	4769.104749775492	5.97731153427185E-6	636.8835847532997	-4.407682704821495E-6	247.9654828108847	-6.715620737833848E-6	139.15028234571218	-5.975443824698858E-6	95.49071926044093	-5.1002052465229044E-6	73.85706556385213	-5.068993053713601E-6	60.33814285237055	-4.086492058148812E-6
399.6754268344629	4769.394323844463	6.118704037152251E-6	637.6799563014259	-4.301766302770735E-6	247.4769119501114	-6.778396015604866E-6	139.0822392829827	-5.9247668022337354E-6	95.16222654614184	-4.702842445405831E-6	73.99667963046919	-4.705587898789007E-6	61.63621845669471	-4.091014664539181E-6
400.6095997171387	4769.282253394835	6.067823408895329E-6	637.2192946958045	-4.289618516230325E-6	247.1723808810115	-6.917478408530864E-6	138.5734245447176	-5.931906222793998E-6	94.93020166705053	-4.405060300198465E-6	73.94040032476187	-4.454237665609979E-6	58.21277346175451	-3.0670951482726595E-6
401.54377143263713	4768.987522831187	5.933574997996007E-6	636.7241179502258	-4.225464687720738E-6	247.34582618027926	-6.67830417901068E-6	138.74269899619478	-6.294614064650722E-6	94.01498543222745	-5.318308519044763E-6	73.44370312311433	-4.8839736994598065E-6	60.45280670775817	-4.704469172417728E-6
402.47788627266783	4768.589953842573	5.802948301017799E-6	636.4777856525034	-4.455268388493312E-6	247.0198904879391	-6.888066449465646E-6	138.0552974034633	-5.593633101177344E-6	94.69747359140052	-5.2492230339919676E-6	73.93192009424621	-4.19452095052738E-6	60.491074677843315	-3.3455853799563707E-6
403.4119789829247	4767.917145773768	5.944907110702765E-6	636.6762142640849	-4.266841630391034E-6	246.67006456702947	-6.774616839123643E-6	137.76821438542433	-5.878209584855669E-6	94.62402698977127	-5.388382937869101E-6	73.20645978166299	-4.478218146908747E-6	60.552163415803356	-3.573580844016725E-6
404.34612308239826	4768.73882651329	5.892512957790194E-6	636.7112237568945	-4.314688272375643E-6	246.6733516559005	-6.788862165758711E-6	137.59096832786287	-6.0546140859370825E-6	93.39144786033366	-5.101987637384342E-6	73.28010836988688	-4.2187395890964875E-6	59.0055648667308	-4.781624343667851E-6
405.2802870225894	4767.65006119106	5.8734769896743645E-6	636.5445432085544	-4.36531825084342E-6	246.5334156781435	-6.7233155140143934E-6	137.79604434860605	-5.951940586715039E-6	92.82668242355187	-4.992022063104269E-6	73.98698843406005	-4.252591389003211E-6	57.89806825037186	-4.740881353829137E-6
406.2144348562942	4768.088808569126	6.190194131517224E-6	635.7785623179128	-4.228265449731695E-6	246.1788309186697	-6.611873998253661E-6	136.93679402662175	-6.530404296358402E-6	92.9918861505058	-4.998710963476604E-6	72.1561821103096	-5.0555507067676076E-6	60.33335017298277	-3.505909749693887E-6
407.1486796250332	4767.010933628306	6.317283352772222E-6	635.5158805909256	-4.056628713616355E-6	245.9743159636855	-6.915811341586632E-6	137.30400862438339	-5.881551604172678E-6	93.29246054838102	-5.31455437950977E-6	71.31861485676332	-4.6500248853757064E-6	58.706647890118454	-3.011734504226865E-6
408.0827247419353	4765.880405534059	6.858417178426726E-6	635.2812711410224	-4.099175945352257E-6	245.45859757438302	-6.462367782536271E-6	135.5665146889431	-6.117376867835207E-6	93.71667788508866	-4.972923773039514E-6	70.62328661707315	-3.774919464512633E-6	56.79672124638007	-4.023592689775973E-6
409.0167810255281	4764.028416215442	7.433748046781251E-6	634.0791276370486	-3.873236160886143E-6	243.9361088305712	-6.441246097401912E-6	135.26879068570477	-5.71906629677176E-6	90.29383496940136	-5.221625407812421E-6	69.33554069020532	-4.0914153723168765E-6	56.30818558885501	-4.537810320123231E-6
409.9509139116998	4760.928854241036	8.624814572477928E-6	632.9378983291487	-3.5332183023506513E-6	243.59482604637742	-6.1203106084095735E-6	134.4062652534672	-5.170166421063338E-6	89.77286220093568	-4.7812818760599625E-6	70.86075353080577	-4.17358544286277E-6	57.13832278148486	-2.602469865295272E-6
410.8850226867194	4754.091238546185	1.1627711874950375E-5	631.433881678929	-2.892575639340284E-6	241.3519054546952	-5.861091828448617E-6	132.95554534984487	-4.964180369614591E-6	90.00570836497678	-4.104540452122535E-6	68.1452545936812	-3.2965341554168283E-6	56.35255248443438	-2.7956515086988945E-6
411.8191569385524	4742.280954240821	1.5814410986322402E-5	628.3184282860408	-1.7762340329454123E-6	239.19499860927462	-4.604713702695398E-6	130.86137074232101	-4.365747922804232E-6	87.48113500906362	-3.993439709941012E-6	64.63596971874887	-2.3246299714637075E-6	52.31653022479553	-2.4319272999222236E-6
412.7533184219596	4711.857690674253	2.3701109491067738E-5	623.0904140950491	4.1035624566705784E-7	235.05792948827147	-2.9054081893668154E-6	126.53188118551459	-2.8595839641891327E-6	82.7907292155756	-2.2939625143774994E-6	62.06937191703103	-9.637694275998104E-7	46.214406732183235	-1.3348127785063884E-6
413.6875772548918	4711.857690674253	2.3701109491067738E-5	612.5607634410262	4.8453831431356385E-6	225.59365719407796	-8.466873737138138E-8	118.66777622806174	-6.683615597406035E-7	74.28608333898916	6.717380837318086E-7	52.92649773440578	7.574219962228979E-7	37.569388834902874	2.7460876733860924E-6
414.6218165971048	4640.023376625031	4.448036815481556E-5	591.7113579505434	1.1716148251499314E-5	207.9051669821143	6.144535952308847E-6	102.10407584267003	5.677183732622249E-6	57.971496192945374	5.813190427576641E-6	33.68189129030163	7.65213640543274E-6	15.010898493803465	8.593803275074662E-6
415.5562343642717	4592.4395510153845	6.346452777980272E-5	591.7113579505434	1.1716148251499314E-5	177.96388034299017	1.685992961313065E-5	74.31797324333873	1.528459475977424E-5	30.887136076887447	1.4859316952724362E-5	9.00258228724653	1.5555656717698203E-5	-11.162890419363976	2.1213551395620354E-5
416.49065148007935	4523.4669877346605	9.625881730302924E-5	591.7113579505434	1.1716148251499314E-5	177.96388034299017	1.685992961313065E-5	42.631684358630864	2.6074969424730657E-5	2.457620732486248	2.452303080058579E-5	-19.591282072392378	2.3734660790884562E-5	-32.152553650049065	3.085646874684626E-5
417.42509727943025	4434.322212929837	1.3153153568923619E-4	474.1051062302043	5.698562222175791E-5	116.16045048385858	4.1415224982056364E-5	21.49052101905857	3.4849169538124524E-5	-15.244500024451149	3.0556826197356335E-5	-39.467169277369976	3.2275173016889375E-5	-39.86977316611088	3.6016495947600914E-5
418.35941784751526	4356.741597427987	1.6323243332913052E-4	447.84894944851595	6.804061204955408E-5	97.7376862719655	4.844642023736195E-5	9.721606379108769	3.957294323522103E-5	-27.920954877303707	3.659951689287252E-5	-50.191230954094365	3.675057339850592E-5	-40.45125599835928	3.992942022632564E-5
419.29379535603596	4293.7148120850325	1.8959129447660697E-4	426.4072658953567	7.713197194902092E-5	82.75614802315832	5.453336430225942E-5	-4.16632437386683	4.432120925432765E-5	-41.336121149361134	4.101990493336938E-5	-62.906415381214835	4.350948060346613E-5	-51.32569933911929	4.5483032569183093E-5
420.22821506214194	4237.400417895988	2.16265493152453E-4	405.85127964864176	8.518990828194087E-5	68.08558431267738	6.063257952708859E-5	-19.449728098298824	4.950986488515627E-5	-54.32958914587895	4.618833493207746E-5	-75.71054998582059	4.7764715181512426E-5	-60.71207924989554	5.035176987290827E-5
421.1624188199043	4187.161061689258	2.3730002259788946E-4	389.33636765989166	9.208060800048218E-5	51.93518992364407	6.63676902159382E-5	-29.91700875652688	5.396923980799612E-5	-65.35477892061074	4.82590890953002E-5	-85.56476514854215	5.057575268721881E-5	-62.37171299583637	5.316541428846207E-5
422.0966154615876	4109.86538857501	2.655128543128121E-4	372.1545365129908	9.846433440049561E-5	45.56011143624782	6.965323039199745E-5	-34.11438761332205	5.721970508674494E-5	-68.97933756725655	5.022008334803632E-5	-86.65492191910744	5.288574609397105E-5	-63.54071760292236	5.601805080990395E-5
423.030944036603	4068.4689191142097	2.7663146057950547E-4	363.82894718212384	1.0230517396237762E-4	43.33966642096639	7.197648433347157E-5	-36.51215753278562	5.9077634815147325E-5	-67.02584353172116	5.2997936840475755E-5	-84.91003045846115	5.60143525105612E-5	-53.79614241937032	5.7674037700873894E-5
423.9653135112528	4051.6328760217875	2.808689868400037E-4	363.2418781425804	1.0395454217529258E-4	44.22272307574749	7.368895056767847E-5	-32.802511346127304	5.908557291081133E-5	-63.48651882923312	5.3887279061399105E-5	-75.46446707506071	5.67332705707578E-5	-51.358694713276165	5.8937899404240776E-5
424.8994202138187	4046.749694489874	2.801803325298111E-4	369.12901577229303	1.0325213077224391E-4	51.3287505492568	7.228247904085211E-5	-27.804936918829167	5.89254970059678E-5	-56.00336440238688	5.043967420172522E-5	-71.91041302951899	5.519867041790856E-5	-45.336652574057766	5.614082833583623E-5
425.8335379215484	4051.695203354582	2.751154906118433E-4	377.18701750412583	9.613358014526021E-5	60.796404373645785	6.746869721266954E-5	-20.20664931833744	5.3466252424488246E-5	-49.58093831936518	4.731146347698022E-5	-62.93872180919755	4.884646209111723E-5	-41.714891423399635	4.905936483404925E-5
426.7676515872485	4054.607183886692	2.6791883811199356E-4	397.6507832525919	8.869559189383924E-5	77.31768932044506	5.927299620838504E-5	-3.353169947862625	4.6836349415160377E-5	-37.986605855325855	3.9311767526632694E-5	-46.72945841943676	4.117828510004519E-5	-36.076395979867534	4.019265888339711E-5
427.7018707274211	4069.334038749337	2.5456125330351395E-4	417.707217125843	7.722835252873915E-5	94.42122848406434	4.965496801004191E-5	10.224705127733094	3.827718320040935E-5	-20.315560941894848	3.307334849419307E-5	-38.63050057129426	3.372905644278301E-5	-22.467857117836292	3.339282928179983E-5
428.6359527187369	4091.723069897853	2.3879450672913713E-4	437.5623502271871	6.795342356190773E-5	109.89332191124558	4.159782764277822E-5	25.661877676844597	3.1721886983983864E-5	-8.154899987081686	2.727103428457876E-5	-25.122361937029794	2.754628563175586E-5	-15.586558276070999	2.7920788199635894E-5
429.57022430217495	4122.13772960566	2.2448267826157854E-4	456.81245692198473	5.883229879621063E-5	124.14008457958698	3.4106643103633174E-5	36.69596604151385	2.543277312924046E-5	2.1304530882173114	2.241984661051397E-5	-14.837288228625601	2.1710794628200216E-5	-12.427087289209549	2.1884560811280738E-5
430.5044342368859	4154.840508386493	2.0937041825404507E-4	475.6583885221432	4.944677128330919E-5	138.16990170404316	2.820430679797807E-5	47.17684554840837	1.9597196394131286E-5	11.326547974513637	1.7278960931780375E-5	-5.617453974079002	1.7117341027519028E-5	-5.00557037213674	1.725004240364933E-5
431.43847671151383	4178.122730370611	1.9630138558569203E-4	490.8691109251231	4.2035674651597825E-5	149.88935404270887	2.2509417146668944E-5	57.94155044321503	1.5984839504173563E-5	19.79005492147472	1.3457757678601666E-5	0.8917642052878033	1.3601148340404597E-5	2.0528717104059	1.4590852039804834E-5
432.37273255384207	4197.846212910488	1.8640705063651146E-4	503.865576138099	3.66147652428501E-5	159.0869201526046	1.820001518818931E-5	65.39098360921655	1.2265081528602004E-5	24.62403107351727	1.0343206857891092E-5	9.01855920864777	1.057072357950369E-5	6.458089304658083	1.13994902220618E-5
433.3068487870719	4216.22715862561	1.78422278529659E-4	514.5598398161432	3.193374401646898E-5	165.9175364598632	1.519270014946049E-5	69.84158032281059	9.187589519396046E-6	32.554845252798664	8.52446693812475E-6	11.560006075962024	8.917211559163088E-6	10.58325914465464	9.424590230565523E-6
434.2410067453413	4226.388211708516	1.7235647470112316E-4	520.5124146671345	2.8845534037142117E-5	171.2433132953942	1.2909589612349146E-5	74.86392162846667	8.684277918848918E-6	34.34538504315747	6.9779167753830775E-6	16.21726373312148	7.092001836976825E-6	9.579474026193985	8.405729676615853E-6
435.1751591963804	4233.9380716132	1.67337365947097E-4	526.9518599851677	2.669742531361132E-5	174.92267152890562	1.182129176823622E-5	78.75766637602023	7.335141248484395E-6	38.27912935200665	5.786720903855358E-6	18.200397708876565	6.383942590778592E-6	11.640222508173723	7.460110652875629E-6
436.1092821865113	4242.574313138612	1.6367334006421065E-4	530.9975918158889	2.4308308222130014E-5	178.49641767963766	1.07349764653356E-5	81.60854947566986	6.283592103961124E-6	40.86135410103533	4.7988271312814665E-6	22.49099763686007	5.251873027153521E-6	13.690718949987339	7.1297964048669865E-6
437.04338677847664	4248.757172091864	1.6062529743480786E-4	534.9724777614077	2.2790405450805027E-5	180.48527150452136	8.970143124789788E-6	83.10848277381488	5.530448061329246E-6	43.57746507061852	4.858175807234764E-6	23.604544565081596	4.362965290635452E-6	16.5197301873794	5.767701568802606E-6
437.9775344458857	4251.111288377084	1.5863945809643483E-4	537.7532008128861	2.170927978532042E-5	183.73103589564562	8.67535811516657E-6	86.97714811989239	5.287238292904606E-6	44.44708729286989	3.1714722209765422E-6	25.835674412548542	3.5521784527478545E-6	15.217586454863731	4.889611602161697E-6
438.9116962363756	4252.9746186817065	1.5612179897235893E-4	540.3452119945238	2.053423982283908E-5	185.06254782900214	7.907077661633286E-6	87.27815011782306	4.536280816045085E-6	46.48930395146211	3.278969991367682E-6	29.047397578304466	3.174015303116935E-6	16.899912965412323	5.239101292598897E-6
439.8459128373902	4255.467623790726	1.5503606767174646E-4	542.5253526363522	1.976158002097632E-5	187.28933382853864	7.247060906699572E-6	89.47569612307208	3.7453783729844323E-6	48.778606774906315	3.0559233435756067E-6	28.556500749154523	2.53474063757716E-6	20.047816810699608	3.4100643941957688E-6
440.78010359657287	4256.639127465896	1.5360752902207403E-4	545.4185671750456	1.9333453507965217E-5	189.14719359576702	6.388187967577803E-6	91.08083522213357	3.1420352343842356E-6	50.39968082060417	2.9747864153561776E-6	30.171828435903247	1.901649964684363E-6	21.627054122204964	2.273569356656802E-6
441.7142646473689	4261.007934824564	1.5275670847484876E-4	546.7765757416686	1.850852429222813E-5	191.42992659062148	6.185302561383793E-6	92.36501350998878	3.015522630690323E-6	52.566741321649815	2.2858987154814655E-6	32.51158282634887	2.635223415735325E-6	24.569728350410095	2.575241507904463E-6
442.64832963061815	4262.727654690854	1.5144155707082555E-4	548.8871610742062	1.7976762329911008E-5	192.51363246887922	5.4937891292318995E-6	94.00986307327237	2.4111419912533374E-6	54.71060638709201	2.2228376152205986E-6	34.50600989501584	2.4028376147323163E-6	21.818424607698734	1.6958621255980466E-6
443.5823727232262	4263.677269713953	1.497009905902251E-4	551.2369622352222	1.7192561711161926E-5	194.92062951698898	5.301978382141317E-6	96.3520102894732	2.4041743072536752E-6	54.73730915205346	1.5439032839601846E-6	35.738327732817694	1.3588484202915508E-6	25.195650418790486	1.896593281348579E-6
444.51657742929996	4264.537705815397	1.493949202256619E-4	553.1238819497327	1.6716100460077818E-5	195.896889975667	4.446360287705748E-6	96.86925047529596	1.7888641463011237E-6	55.9021090939641	1.2445669677583224E-6	36.33005109022964	1.07418305604688E-6	26.49678022414446	1.565610832210919E-6
445.4507104618604	4266.191836245358	1.4818747204788487E-4	553.6980710085481	1.62239068467026E-5	197.11156418323517	4.404214561823529E-6	98.44744532129594	1.7045910989000202E-6	59.41982984294494	1.6493883500886159E-6	38.506518842144445	6.3857322613735E-7	29.775189916674908	1.5235173407477612E-6
446.38487596905753	4266.29274316784	1.4720702290668626E-4	555.1651609092951	1.5888787769752243E-5	197.88299020007253	3.7762973385102984E-6	99.69725052054439	1.2519449725177217E-6	58.37241377681494	1.311373739332615E-6	39.359372384168886	6.610008899969242E-7	28.28113007029662	1.3138626376089338E-6
447.3190351531548	4265.80231497623	1.4693526997133782E-4	556.0713203592846	1.5446909081905525E-5	199.26912260130047	4.032247854441511E-6	99.99216842864242	1.3941962965985307E-6	59.11110377560059	8.118954588030034E-7	40.67532714591785	1.3934736075111106E-6	28.716854819311546	1.1226316236321205E-6
448.2532871785207	4266.386544735171	1.4678672265796823E-4	556.7255681275079	1.5455641501115026E-5	198.98406440392137	3.634670936495624E-6	100.49344659703118	1.2345222652428752E-6	60.8392024329967	9.801987661495567E-7	41.782213515178725	5.379755084572278E-7	27.949359030677723	9.033085772963933E-7
449.1875051131294	4266.105295622721	1.463075832978753E-4	557.3622724122057	1.5288835674783164E-5	200.27470244839787	4.029055386984426E-6	100.70437552034855	7.122782380605781E-7	60.708305551773975	6.192506508248048E-7	41.587147096341305	7.471159043763724E-7	29.400299692956303	5.265968170670274E-7
450.1216093457986	4265.501690905541	1.4591754798439768E-4	557.6290819980204	1.5341846599811754E-5	201.11863474175334	3.945326642669825E-6	101.71233707985708	1.317858632867878E-6	60.51869474103054	1.2542882630028218E-6	42.77626981044357	1.3430947531230762E-6	29.87097674780167	6.769565018747802E-7
451.05568152988405	4265.796988697723	1.459088593560377E-4	558.2476514074951	1.518763328436275E-5	200.97194713428615	4.002601422688012E-6	102.08142525064093	1.1244228997805408E-6	62.19519189827972	1.1810910742726633E-6	43.082471667365596	-2.425425747985821E-7	31.109284437619724	1.008522464859314E-6
451.98978106272773	4264.771742086858	1.4581215596817668E-4	558.4829442289969	1.5124756089325575E-5	201.57793769314884	3.7638313942810273E-6	102.0696220334087	8.120058839000075E-7	62.11363149351544	8.367597628849331E-7	43.09999321875247	1.272350140735481E-6	31.177733745139378	4.464335852406165E-7
452.9238608875335	4264.91312052682	1.461247905305545E-4	558.8657073409607	1.4862872354645586E-5	201.89867501333356	3.7464500528168194E-6	104.00164857932499	1.2525624886048145E-6	62.96240134951141	8.629168572753563E-7	42.157583053816445	9.934891661927768E-7	30.90201985434844	7.156646459633705E-7
453.85800955308144	4264.1855377731845	1.4594374746403912E-4	559.7941504325718	1.4875437398834107E-5	202.46761394143104	3.750245545065925E-6	104.04811425187758	8.857549236658595E-7	63.68119234840075	6.718377733327296E-7	44.5770076980645	2.3570199993313244E-7	32.99000410678295	1.3329787278861508E-6
454.792137994177	4263.897181271575	1.4606443053380864E-4	560.0127536828319	1.5042444488055652E-5	203.02837608903647	3.794778252317406E-6	104.51619491300413	9.499604411617488E-7	63.983981118434	1.3313250848284865E-6	45.76444843072783	1.0185213624585996E-6	34.120721557965645	8.490415091455452E-7
455.72630031860587	4262.835296601057	1.462225616381282E-4	559.2794031997522	1.4785102470382645E-5	203.69006052464246	4.075001597065339E-6	104.62248059575047	1.0118869552533372E-6	63.203533512850605	6.174327190780693E-7	44.905111407691784	5.042157923173043E-7	33.51765028158059	7.00323579513014E-7
456.6604252866581	4261.727911303751	1.459434116843523E-4	560.1432334656516	1.4989638400671358E-5	203.6144909054041	3.876610792414274E-6	104.9590019349541	1.187441783638576E-6	65.59350315812561	8.44885383971685E-7	46.086021377959035	7.970512338011771E-7	31.891481412144806	-3.4742146481111895E-7
