Time_(s)	Delta_F/n_n=3_(Hz)	Delta_F/n_n=5_(Hz)	Delta_F/n_n=7_(Hz)	Delta_F/n_n=9_(Hz)	Delta_F/n_n=11_(Hz)	Delta_F/n_n=13_(Hz)	Delta_D_n=3_()	Delta_D_n=5_()	Delta_D_n=7_()	Delta_D_n=9_()	Delta_D_n=11_()	Delta_D_n=13_()
1150.4389057239882	-514.3971541101733	-172.2043871164322	-79.25749659006085	-40.4995022184319	-22.89469736679034	-14.208100951061798	-1.700144670413383E-5	-5.9101619806305986E-6	-2.914580112134334E-6	-3.0304304592072227E-6	-3.926030077030753E-6	-2.9993716040945716E-6
1151.3727119757543	-514.4294857475907	-172.18633210584522	-79.28013622335025	-40.36388414021995	-22.90446310896765	-14.544504911280596	-1.705463215435148E-5	-5.92089501174424E-6	-2.9157380686484024E-6	-3.0566999038788645E-6	-3.82789539463798E-6	-2.932430968625104E-6
1152.306512518706	-514.4786581390848	-172.23040475174784	-79.38964731033359	-40.56394283059571	-22.733643993735313	-14.600151222485762	-1.7005482687902185E-5	-5.8954329850642085E-6	-2.884282085544059E-6	-3.1268859163774995E-6	-3.818124592759053E-6	-3.0486377502976964E-6
1153.2403762082477	-514.4115510595342	-172.21045245528222	-79.3097569718957	-40.38154923915863	-22.634015606885608	-14.522396402290234	-1.704055732763474E-5	-5.906289928460845E-6	-2.951153171239465E-6	-3.0389021477672773E-6	-3.8439263915195635E-6	-2.894598022290816E-6
1154.174253539981	-514.3856824984153	-172.17051854133607	-79.29705096355507	-40.43019443998734	-22.816236439753663	-14.630614896233265	-1.7014425349346954E-5	-5.93732145805212E-6	-2.9713671135355845E-6	-3.0898320492871054E-6	-3.928445019194137E-6	-3.0036304709868308E-6
1155.1081141726372	-514.4596699929485	-172.16857951954006	-79.27679424520049	-40.432644199166035	-22.812148468738254	-14.444576353980946	-1.7061058560809866E-5	-5.915245733305313E-6	-2.9545012637527407E-6	-3.0281396520462735E-6	-3.898359248926989E-6	-2.8265964501880843E-6
1156.0419459906243	-514.4356904601058	-172.13968048989773	-79.28795733515706	-40.44169585737917	-22.80672515657815	-14.501884752741226	-1.7059823871872756E-5	-5.911819764271349E-6	-2.92174947494247E-6	-3.0765633375866302E-6	-3.800110975463083E-6	-2.877044181900766E-6
1156.9758134579101	-514.4065269598117	-172.16107801645995	-79.34232789703778	-40.59581255084939	-22.747375678609718	-14.381980755008184	-1.7046882797040167E-5	-5.8526445289450375E-6	-3.0089006249921685E-6	-2.9828612173564824E-6	-3.757117672553367E-6	-3.003993491646208E-6
1157.9096587905333	-514.3958312124014	-172.16523911729456	-79.30153796396085	-40.51238257106807	-22.802627504549243	-14.589717593330603	-1.7029177857464978E-5	-5.90389035154244E-6	-2.871781291706834E-6	-3.039550792572517E-6	-3.9291684594563005E-6	-2.9687095507041785E-6
1158.8434839997963	-514.398367025579	-172.17967947125436	-79.29872713450875	-40.53392721629805	-22.930110608312216	-14.640072592175924	-1.7044014314369753E-5	-5.9133380497923375E-6	-2.973079664194241E-6	-3.0705285500845416E-6	-3.8135668099159234E-6	-3.0283411208556417E-6
1159.777285916159	-514.5008126044025	-172.16197815462948	-79.26549886805671	-40.669062270058525	-22.97776883230968	-14.40765916899993	-1.702808436336028E-5	-5.95471004144436E-6	-2.9561602572495722E-6	-3.1438856638464136E-6	-3.856972648985291E-6	-3.0396502661505598E-6
1160.7110782254422	-514.3916692162553	-172.08406274095177	-79.29524053313902	-40.456943571567535	-22.774844653904438	-14.417097985744476	-1.70697667213794E-5	-5.894125730323825E-6	-2.9632436658208835E-6	-3.059301483069357E-6	-3.9183791726601875E-6	-3.0489441633956753E-6
1161.6449426514582	-514.5375092780838	-172.1875099092722	-79.22566784598997	-40.54269446929296	-22.58709206025709	-14.545086352297893	-1.7064178797752684E-5	-5.9145750795295E-6	-2.8767549878676248E-6	-3.1359922407714564E-6	-3.865571882861004E-6	-2.881963847513685E-6
1162.5787692866998	-514.4025913203756	-172.1933844998479	-79.36367507172483	-40.422655172646046	-22.80058911849152	-14.272190206325972	-1.7023862220412028E-5	-5.891831581901133E-6	-2.966028552136809E-6	-3.1071886748631637E-6	-3.845065170260533E-6	-2.8844764928716705E-6
1163.51258944554	-514.4517032466829	-172.14664495065807	-79.1780907107251	-40.50585416538848	-22.664286671037022	-14.626422466566929	-1.7045513933826523E-5	-5.933273207254033E-6	-2.9304831734054205E-6	-3.0533085463766937E-6	-3.847786924735056E-6	-2.9013987411686284E-6
1164.4464355972511	-514.436178855598	-172.05360194668174	-79.3125337990267	-40.599216625094414	-22.79769442840056	-14.262384018645836	-1.702106575314212E-5	-5.8241594251726115E-6	-2.9282479900605307E-6	-3.038261441656607E-6	-3.832297893957887E-6	-3.007973847732917E-6
1165.3802725978583	-514.4720702351382	-172.25781506299973	-79.38342354127339	-40.45474585559633	-22.87315917421471	-14.422038764907764	-1.70356806366606E-5	-5.94570760041805E-6	-2.9553906129653143E-6	-3.060514722979843E-6	-3.918286505868616E-6	-2.9624685228155995E-6
1166.3140880491217	-514.3779920389255	-172.14948431849479	-79.32896325524364	-40.43962984532118	-22.719992312518034	-14.471655119497042	-1.7009008260860026E-5	-5.918907990032032E-6	-2.9459955507361076E-6	-3.012728722347064E-6	-3.6750461453984777E-6	-3.010861227503619E-6
1167.2479255914143	-514.3813851208737	-172.1802315466106	-79.23507265320846	-40.51143419825368	-22.854581823403183	-14.493627482881912	-1.6987468294195E-5	-5.899091302732348E-6	-2.912763555615113E-6	-3.144489585256107E-6	-3.818772950256233E-6	-2.8789795426429704E-6
1168.181783491797	-514.4331516729047	-172.24649724513293	-79.28574000405413	-40.43825790286064	-22.655079023404554	-14.492944510510334	-1.7002891260452496E-5	-5.943793317009233E-6	-2.942385608293926E-6	-3.1013601732683086E-6	-3.812535351105484E-6	-3.0056480956067248E-6
1169.1156190756021	-514.3659027020136	-172.19933371171356	-79.28359269137893	-40.48693228016297	-22.778455266221002	-14.638384362252859	-1.7027542655309087E-5	-5.911501415686686E-6	-2.9031187909695833E-6	-3.0714989993233866E-6	-3.8456649663040675E-6	-2.9038897589983543E-6
1170.0494808753203	-514.457532533134	-172.24423498511314	-79.37901572138071	-40.48020628177457	-22.917669764296576	-14.553910713929396	-1.700415192614567E-5	-5.906917643173736E-6	-2.9434218023162624E-6	-2.9862836689225275E-6	-3.911468343734573E-6	-3.023473813835512E-6
1170.98326522393	-514.4794792023798	-172.1114512912929	-79.33887695201805	-40.488659681545364	-22.878829811784353	-14.153135281915848	-1.7028367190398056E-5	-5.87033677937912E-6	-2.9649570981723437E-6	-3.0621985304157183E-6	-3.708333066899594E-6	-2.9987448482843835E-6
1171.9170658479434	-514.4020936712623	-172.19248507469894	-79.27096151560545	-40.53863950404856	-22.89713615585457	-14.651815059093328	-1.7015193956363447E-5	-5.968208776759167E-6	-2.9091705538797575E-6	-3.078074109918072E-6	-3.8139725596618863E-6	-3.122618680962013E-6
1172.8509317571634	-514.4131798576564	-172.22683335617185	-79.17458437808922	-40.4267703137464	-22.91495870392431	-14.72472633077548	-1.7037603826595597E-5	-5.9520424320036165E-6	-2.8984597055320486E-6	-3.0022088427802778E-6	-3.861021072311738E-6	-3.0406663653587238E-6
1173.7847447735817	-514.4047044261048	-172.10595865249633	-79.2461929427726	-40.44562607589695	-22.786264496770773	-14.439503261676201	-1.7021333022291965E-5	-5.931771485716058E-6	-2.969209030135152E-6	-2.957319453553839E-6	-3.898523388322735E-6	-3.0645587651439732E-6
1174.7185533074871	-514.3943805880845	-172.20302853956818	-79.16015825314182	-40.3816896908813	-22.927906198935077	-14.763332534294863	-1.7043676273672593E-5	-5.890817609539682E-6	-2.9683220631829287E-6	-3.005707566308783E-6	-3.8973612999584505E-6	-3.131583959077255E-6
1175.6523746733178	-514.4771965487549	-172.1961602680385	-79.33221894289765	-40.454207292033566	-22.824434345418755	-14.20869863835665	-1.7025840437299175E-5	-5.935517494510802E-6	-2.9175617685084604E-6	-3.091596417128983E-6	-3.899848246479524E-6	-3.0548592469558554E-6
1176.5862024085054	-514.4086455001185	-172.23815348446368	-79.20076431014708	-40.63245966699388	-22.84866966645826	-14.397304107363407	-1.7032436746014268E-5	-5.920650443284138E-6	-2.9383306900930436E-6	-3.0029296790338392E-6	-3.935307491547329E-6	-2.879139985211991E-6
1177.5200653007744	-514.4154478435715	-172.0800344020128	-79.37045696909938	-40.45390118244622	-22.818383281203833	-14.33419925891436	-1.7013493044563233E-5	-5.897068992245715E-6	-2.9929061743695786E-6	-3.07499215668666E-6	-3.790570445350193E-6	-3.099496683856782E-6
1178.453916494322	-514.3829982175181	-172.24610840603708	-79.30738833333764	-40.41923969487349	-22.705659174106337	-14.398380379264172	-1.702501012188035E-5	-5.899325105143699E-6	-3.0097778163669495E-6	-3.0516303601773676E-6	-3.850539947177422E-6	-2.7800448368572194E-6
1179.3877778585659	-514.4164379450182	-172.1088745981455	-79.24871862999031	-40.363541174266075	-22.82472003454512	-14.516925729811192	-1.703883586955945E-5	-5.894194617311763E-6	-2.942789377049403E-6	-2.9642743197247666E-6	-3.8863117385053E-6	-2.985450363991867E-6
1180.32163108988	-514.4240077566355	-172.1311726488173	-79.2183185209121	-40.321024522185326	-22.735771341757342	-14.462722092293776	-1.701424077891445E-5	-5.883162445381241E-6	-2.9331273919823734E-6	-3.0247813530857924E-6	-3.9197471277285E-6	-2.9029289028952027E-6
1181.2554775576123	-514.398071380953	-172.13478209599853	-79.30432389783007	-40.40294051501486	-22.83001001653346	-14.72038714415752	-1.7016912132969837E-5	-5.930414363546722E-6	-2.956884156418764E-6	-3.104735058160989E-6	-3.746207776066725E-6	-3.102699270338653E-6
1182.1892836906407	-514.4093360335877	-172.13776335194706	-79.3246118287955	-40.34014502002133	-23.023028824139725	-14.225368617818905	-1.7029627281991733E-5	-5.902162700054152E-6	-3.0143123196330957E-6	-2.93629154264811E-6	-3.885132921766375E-6	-2.9781127845799856E-6
1183.1231458396435	-514.3424457535148	-172.2546486608684	-79.28793132411582	-40.31306257264482	-22.742861093445256	-14.439171272401627	-1.7017916003397106E-5	-5.9096809416184E-6	-3.0051330311208033E-6	-2.932062390177326E-6	-3.804503842892205E-6	-3.0266444112347224E-6
1184.0569995372998	-514.4202721671512	-172.11777310073376	-79.13300855564219	-40.550214513308475	-22.638682001016356	-14.472944346758036	-1.700532404105731E-5	-5.877765857084807E-6	-2.93083606687929E-6	-3.034401283431382E-6	-3.6911004796637357E-6	-2.955919376511961E-6
1184.9907844286697	-514.4050990920514	-172.08047307655215	-79.22897882227387	-40.42656606187423	-22.91709256510843	-14.56821564413034	-1.7020269292526344E-5	-5.925847831580544E-6	-2.9645654783145583E-6	-3.0937847053504817E-6	-3.816704748619616E-6	-2.9109902837338373E-6
1185.924611577941	-514.3522601847848	-172.16093234419822	-79.09045060085398	-40.47888564483987	-22.72920796139674	-14.418927928002981	-1.69805075803136E-5	-5.944152012300096E-6	-2.941705864034416E-6	-3.0529566882332287E-6	-3.731565295611423E-6	-2.901341472374023E-6
1186.858411360338	-514.44314739046	-172.1667149476707	-79.31850980009351	-40.40421532756753	-22.72842572155324	-14.439856623800901	-1.703607102108515E-5	-5.892843921112589E-6	-2.9584088305106588E-6	-3.0322316279267125E-6	-3.836648729690838E-6	-2.9874937477236864E-6
1187.7922179766442	-514.424930476894	-172.22989764884113	-79.20795823846545	-40.58585509823428	-22.712879756634887	-14.565947358424847	-1.702911959192946E-5	-5.920799148099364E-6	-2.9895924063394187E-6	-3.0867251814666383E-6	-3.864413936696784E-6	-3.09220563358937E-6
1188.726008101058	-514.3867190039406	-172.19529681280255	-79.20853915278401	-40.58373041450977	-22.757960769263182	-14.380872160769426	-1.7014208090483494E-5	-5.952746287954326E-6	-3.000912146985146E-6	-2.951470122890913E-6	-3.9204932424398285E-6	-3.015203482484115E-6
1189.6598884406822	-514.3823693394661	-172.1273719124496	-79.1536492577621	-40.36464836779568	-22.738294545899738	-14.269227878405498	-1.7064786161447774E-5	-5.8941659199982215E-6	-2.9491318022946525E-6	-3.130450084736305E-6	-3.920203014430858E-6	-2.866515411100595E-6
1190.5937266754647	-514.3742127045989	-172.17690538689493	-79.20277694932052	-40.49949528028568	-22.875251633199778	-14.55572794091243	-1.7046549117275358E-5	-5.890956765405197E-6	-2.9356890496355035E-6	-3.0423782705869346E-6	-3.738681448983068E-6	-3.0507414121062215E-6
1191.5275813582673	-514.35703722698	-172.11528033688666	-79.20277694932052	-40.36576899720563	-22.820651978931643	-14.543344422601736	-1.7053576077545477E-5	-5.933870240057112E-6	-2.9356890496355035E-6	-3.0750495935192532E-6	-3.9666506039837146E-6	-3.006644764426086E-6
1192.4614310500172	-514.4377673907826	-172.13937612324952	-80.47937516229493	-40.34731366237005	-22.790434928780254	-14.638991883167854	-1.7044222141528528E-5	-5.957180630901442E-6	-2.672933484459413E-6	-3.0275729873609783E-6	-3.760448741273501E-6	-3.012026658018218E-6
1193.3953267236504	-514.3944205561032	-172.13201286643744	-79.3628556866731	-40.44303919043806	-22.78281995518641	-14.301696037443785	-1.7012580336814634E-5	-5.917578623462381E-6	-2.9729289668562235E-6	-3.037128780369823E-6	-3.86800781495586E-6	-3.035788103705628E-6
1194.3291144742518	-514.3288723646352	-172.23224720135332	-79.40415333317858	-40.47399681806564	-22.7884245575829	-14.700893390637178	-1.7009705696512958E-5	-5.894310521541634E-6	-2.9965509318469332E-6	-3.0663048095267814E-6	-3.83296080631217E-6	-3.128297176142094E-6
1195.2629163229017	-514.4096284080297	-172.06790548190475	-79.23447029186147	-40.42280108647214	-22.655686415054582	-14.630174460892494	-1.70064664691033E-5	-5.940157239154545E-6	-2.915160526882526E-6	-2.956731369958333E-6	-3.8106590001020117E-6	-2.9171173307628078E-6
1196.196737897353	-514.3688895832747	-172.18793261796236	-79.06968272264514	-40.43029183894396	-22.674012347378515	-14.324948403697748	-1.7004740912794565E-5	-5.913914984105595E-6	-2.9245495582769926E-6	-3.016204593520429E-6	-3.9062717087602405E-6	-3.0224274616210713E-6
1197.1305530556024	-514.4027189388871	-172.1501217931509	-79.38154012071234	-40.36740547666947	-22.726812726394698	-14.550553410099102	-1.7019342940467346E-5	-5.918999257270563E-6	-2.9813078104946807E-6	-2.924797963640627E-6	-3.852673591083888E-6	-3.1209939757130274E-6
1198.064381098467	-514.318604586646	-172.06626901775599	-79.33824485966137	-40.419964265492226	-22.736278276551854	-14.386691801249981	-1.7011309564845753E-5	-5.871012463809077E-6	-2.938620282278047E-6	-3.0568272446896934E-6	-3.769092332633141E-6	-2.878264190636824E-6
1198.9981704997608	-514.3737857248634	-172.19828751310706	-79.27272325009108	-40.51809135079384	-22.85513521392237	-14.595239453017712	-1.7043320265942597E-5	-5.944590912873072E-6	-2.9255379846515275E-6	-3.0439922642411552E-6	-3.845597038793798E-6	-3.0443360694468007E-6
1199.9319796104044	-514.3329107103249	-172.15919289961457	-79.33892199822834	-40.338443683253395	-22.8709101121534	-14.256900775317963	-1.6972662170823788E-5	-5.875085455342991E-6	-2.9303970230862693E-6	-3.1486452694347587E-6	-3.7702903214979885E-6	-2.9127792049861673E-6
1200.8658306933276	-514.4320363054672	-172.11771767139436	-79.3196320821132	-40.27533375140693	-22.75900738279928	-14.422483577751196	-1.7049562676049192E-5	-5.936959478844607E-6	-2.9850778483026734E-6	-3.0813524157652508E-6	-3.803476829674043E-6	-3.017943363481585E-6
1201.7996851087455	-514.3809473458678	-172.16520392000675	-79.31453901422876	-40.48550748907857	-22.750190629877828	-14.450435381669264	-1.6993330924337552E-5	-5.9479086727623216E-6	-2.946331058297145E-6	-3.0247952656205993E-6	-3.857468375706574E-6	-2.97653720551997E-6
1202.7334859274267	-514.3784796098868	-172.15108800902962	-79.41448544285127	-40.476185754769375	-22.72639739242467	-14.342745987841717	-1.702825727838207E-5	-5.897333672504762E-6	-2.9404316147066715E-6	-3.1086845086264958E-6	-3.831126244044364E-6	-3.033507575420086E-6
1203.6673561608418	-514.3299088105559	-172.17903635799885	-79.32395299204758	-40.29530050026046	-22.71760339831764	-14.445999252681549	-1.7019433942901504E-5	-5.876509975408863E-6	-2.976497127308103E-6	-3.117972158417953E-6	-3.783400086686316E-6	-3.0313802560949006E-6
1204.6011629770626	-514.3806734761844	-172.14910719171166	-79.17572390288115	-40.34742420497868	-22.867822434414517	-14.53476529625746	-1.703939226859651E-5	-5.9437885066176185E-6	-2.9201909189347202E-6	-3.0440710502389412E-6	-3.843858118935336E-6	-2.9076513037093335E-6
1205.534946151816	-514.3929085073372	-172.13532036691905	-79.35272225631135	-40.479138354460396	-22.681370210241187	-14.460611035617498	-1.7004915457216287E-5	-5.9357274955612865E-6	-2.9253605720630282E-6	-3.1314215391892234E-6	-3.781602825239457E-6	-2.9715240735801556E-6
1206.4687415622102	-514.38130171597	-172.14634359702467	-79.26547922939062	-40.271253080831634	-22.729895940558478	-14.41687972843647	-1.7009331605813947E-5	-5.890077559159574E-6	-2.958748302721973E-6	-2.98911596316093E-6	-3.799131267304476E-6	-2.981567645420717E-6
1207.4025649535263	-514.2819899755219	-172.15804108679293	-79.21083664787668	-40.51195585313771	-22.86397318609736	-14.40540721725959	-1.6975342179106548E-5	-5.929497684250857E-6	-2.931471477153261E-6	-3.0389435901622303E-6	-3.924704197652473E-6	-3.04592938994209E-6
1208.3363669286555	-514.3850169349462	-172.17802086547016	-79.33165073075465	-40.3996417083674	-22.703168081966314	-14.441274005060013	-1.7023512157852142E-5	-5.880279806911193E-6	-2.9703171630203414E-6	-3.0560593719333333E-6	-3.900833999572473E-6	-2.8808614414038865E-6
1209.270167223298	-514.3701137018701	-172.08228323832154	-79.30634590025458	-40.481030614011814	-22.578582661395725	-14.714078597151316	-1.7012041137933262E-5	-5.8933252239593145E-6	-2.967496592558809E-6	-3.0737717737049645E-6	-3.833154923247274E-6	-3.0782369534163473E-6
1210.203978131856	-514.3936389485995	-172.08571277707816	-79.26302186931882	-40.378490805625916	-22.716951845044438	-14.343920565568483	-1.699114179286727E-5	-5.89790367679213E-6	-2.976212530154086E-6	-3.0711606110421914E-6	-3.853801358743623E-6	-3.0541249297287137E-6
1211.1378472061992	-514.4127955722312	-172.14850794002413	-79.27856336534023	-40.3452688364519	-22.87213119661266	-14.704760843744644	-1.7054396039770087E-5	-5.938186220995692E-6	-2.957793525990189E-6	-3.1139528082894838E-6	-3.773332542906846E-6	-2.876970555143067E-6
1212.0716043654324	-514.3057962780198	-172.24477503970266	-79.1919312540974	-40.42398579335875	-22.77749680930918	-14.642813420066467	-1.700239440147747E-5	-5.911480671268215E-6	-2.9705415695938244E-6	-2.989152774668846E-6	-3.7847394104014538E-6	-3.11753127511024E-6
1213.0053484824577	-514.3260677177459	-172.0730173431337	-79.22254631561893	-40.2600445482466	-22.70969873869961	-14.157824963904345	-1.698299853228078E-5	-5.8598925388718165E-6	-2.956128204229788E-6	-3.106546605763914E-6	-3.803380420049849E-6	-2.9360965609114345E-6
1213.939178483692	-514.4169954980413	-172.09803600534798	-79.26009389332363	-40.24191209508313	-22.806187829510733	-14.518533061903257	-1.7005217919688863E-5	-5.873697342779214E-6	-2.952652353795679E-6	-3.0737992217801357E-6	-3.7283082236426424E-6	-2.936174023015657E-6
1214.8730410922449	-514.3578647623459	-172.2056747637689	-79.24361787736416	-40.49534688972764	-22.883218100802466	-14.475120609196333	-1.7004086240824474E-5	-5.903428294120575E-6	-2.9199942156335305E-6	-3.077154058518978E-6	-3.878196933006177E-6	-2.8919427825959256E-6
1215.806847684946	-514.3688203729689	-172.1570377483964	-79.1810737912144	-40.32276906652583	-22.686427797783505	-14.433393908807865	-1.7019516423027884E-5	-5.897965286561852E-6	-2.9711064881917005E-6	-3.0609360755838415E-6	-3.7745061680699636E-6	-2.978666031897898E-6
1216.7406393413185	-514.3585172966123	-172.11352666541933	-79.29186110624245	-40.510050270292496	-22.571150592104956	-14.339894858690409	-1.7017089618068747E-5	-5.892822847824156E-6	-2.9337566671964094E-6	-3.1133043494985474E-6	-3.721835485466103E-6	-2.9844577089778803E-6
1217.6744353141448	-514.3042436558753	-172.1215023331344	-79.36091280728579	-40.41180470668607	-22.92316969280893	-14.202999826234121	-1.701613303708771E-5	-5.91402736059942E-6	-2.9363928365299074E-6	-3.026896695814966E-6	-3.774061444355268E-6	-2.988656431036148E-6
1218.6082637214358	-514.4075659892211	-172.2012948691845	-79.2405126435416	-40.24055382361015	-22.687635483389553	-14.673556770269688	-1.7038153736522002E-5	-5.938412067024555E-6	-2.9381823414653636E-6	-2.9928592567367003E-6	-3.7969179521497604E-6	-2.93447007863316E-6
