Time_(s)	Delta_F/n_n=1_(Hz)	Delta_D_n=1_()	Delta_F/n_n=3_(Hz)	Delta_D_n=3_()	Delta_F/n_n=5_(Hz)	Delta_D_n=5_()	Delta_F/n_n=7_(Hz)	Delta_D_n=7_()	Delta_F/n_n=9_(Hz)	Delta_D_n=9_()	Delta_F/n_n=11_(Hz)	Delta_D_n=11_()	Delta_F/n_n=13_(Hz)	Delta_D_n=13_()
2959.3403580465197	-42.26469260919839	6.60187622079743E-6	-32.193055383240186	3.669891887957404E-6	-30.55057760104537	3.044137445167911E-6	-29.250066796583788	2.9852482575673213E-6	-27.932098808387916	3.0566359411311143E-6	-29.262586345049467	2.7601246476786608E-6	-26.990931208890217	2.702195943870696E-6
2960.274113395925	-42.31591999717057	6.677813533631537E-6	-32.42875171701113	3.628395011957483E-6	-30.554175005853175	3.0120295314591916E-6	-29.2305540229593	3.0242144364165844E-6	-27.846628501183456	3.1529558494004572E-6	-29.384376112710346	2.616011557200675E-6	-27.469344473802128	2.7447680318977365E-6
2961.207859554885	-42.355303045362234	6.630324137004166E-6	-32.34686422223846	3.630319162279766E-6	-30.69949369877577	3.062687300769783E-6	-29.471285939216614	3.0288631467450356E-6	-28.079234398901463	3.0758879234184055E-6	-29.598825525831092	2.7385865432820835E-6	-27.41429856018378	2.697754924980904E-6
2962.1416239728887	-42.337864524684846	6.6204195182226655E-6	-32.32555375124017	3.613055882379203E-6	-30.604387871176005	3.025767467335186E-6	-29.298527731427125	3.006045745048325E-6	-28.125461919440163	3.038755616802818E-6	-29.673218495466493	2.7467197360779236E-6	-27.42994174017356	2.629951843458305E-6
2963.075367512692	-42.33656646870077	6.602898502882531E-6	-32.41977038482825	3.6173159683446175E-6	-30.787489591538908	2.995402417780191E-6	-29.484879765127385	2.971397720036276E-6	-28.0261340075069	3.1596149983575663E-6	-29.351305412975226	2.69740526034017E-6	-27.58150727588397	2.60661091477269E-6
2964.009098580107	-42.35259940195829	6.657398322044159E-6	-32.580358884607755	3.5830348675722993E-6	-30.808561754226684	2.996353925701663E-6	-29.50701666516917	3.0330044173578196E-6	-28.319705989625717	3.0375844950725455E-6	-29.620996015993033	2.831702576086353E-6	-27.583476356015755	2.7458910317619794E-6
2964.9428815648416	-42.557930960319936	6.663193972162673E-6	-32.562538382286824	3.6414712290966248E-6	-30.817624423652887	3.0016515887596536E-6	-29.615864980433667	3.0000956848376083E-6	-28.32995543960068	2.9850856638121434E-6	-29.716387559744444	2.818725642741464E-6	-27.67290267462914	2.7896065958052054E-6
2965.876650273428	-42.533063942566514	6.657041066172355E-6	-32.64179845713079	3.609116894719448E-6	-30.990116511285304	3.0036981541333124E-6	-29.639468147286347	3.0678992440621783E-6	-28.251586379276382	3.115192807184362E-6	-29.481878885491327	2.867151923535409E-6	-27.746269693741432	2.8120073285125115E-6
2966.8104547893986	-42.51391624007374	6.666009286880083E-6	-32.68272049849232	3.609412352020841E-6	-30.88587821573019	3.056920021143937E-6	-29.68437680495637	2.9991225640993484E-6	-28.305057438711327	3.1137912111968294E-6	-29.90681862627918	2.845018423942687E-6	-27.935535565018654	2.6609018576249753E-6
2967.7442191159694	-42.69797979760915	6.6371651617454295E-6	-32.7059149419268	3.6122365195248097E-6	-30.840182010829448	3.0429520146461008E-6	-29.633360854216985	3.0193509291783687E-6	-28.24622129235003	3.1663046659142043E-6	-29.66377490894361	2.8069965349513466E-6	-27.433935202658176	2.7126255704987875E-6
2968.6780101255185	-42.73536937683821	6.683803907771085E-6	-32.72883214677373	3.616711710697335E-6	-30.969957135617733	2.968434426396199E-6	-29.64801317666258	3.047515193635054E-6	-28.32737745096286	3.0789574624074675E-6	-29.686082315715876	2.7781923963608393E-6	-27.70094262350064	2.675649177199231E-6
2969.6117319188106	-42.66086720209569	6.660999550931466E-6	-32.77619792583088	3.647648571385658E-6	-31.094747599214315	3.0429387333984713E-6	-29.88404795633895	2.987628647734946E-6	-28.27953936987453	3.1314543131974893E-6	-29.7963704819029	2.826451621327239E-6	-27.728093306032513	2.6436298993560314E-6
2970.545482357499	-42.810324005782604	6.697108761943957E-6	-32.802167005836964	3.6296977213007677E-6	-31.164297406375407	3.037909581832764E-6	-29.863918948386395	3.045368423856888E-6	-28.302223953935837	3.2093736199460463E-6	-29.87382299317555	2.7185423624784114E-6	-27.852043373653522	2.7784189703522737E-6
2971.479297290443	-42.98436323739588	6.633873026970136E-6	-32.86929043817023	3.6523622685224024E-6	-31.03916904479265	3.0165163022120834E-6	-29.760389806968824	3.0577054608847584E-6	-28.600805296666092	3.0613331620450745E-6	-29.7841629115018	2.806633350529032E-6	-27.839242650912357	2.66659566635804E-6
2972.413072043057	-42.95100826397538	6.638355235716439E-6	-32.92035064722101	3.6505616571385843E-6	-31.19188366830349	3.0144150899141776E-6	-30.021539898855345	3.098119768837334E-6	-28.4965035352442	3.088852873564112E-6	-29.940134975720536	2.7314954431705913E-6	-27.976633108006073	2.7774220620592293E-6
2973.346813001629	-42.985727534629405	6.65804533926033E-6	-32.93799645267427	3.6286528782598774E-6	-31.312659980356692	3.0078728979221773E-6	-29.863206267356873	3.034520515560001E-6	-28.59240922662947	3.1083299022690886E-6	-29.97631011700088	2.7813555093306592E-6	-27.946447113385567	2.815682897958145E-6
2974.2805852684924	-43.033314349129796	6.61340506397421E-6	-33.00306795847913	3.6300512444359314E-6	-31.18852587044239	3.0195634493843104E-6	-29.93425670479025	3.0868372284523823E-6	-28.6668242936333	3.151511253096076E-6	-30.17032361301509	2.8934698576439226E-6	-27.819924427912785	2.705252091122481E-6
2975.214392642969	-43.09509154316038	6.658171803210265E-6	-33.10109339406093	3.636992218127461E-6	-31.22987801209092	3.0150215792928883E-6	-29.903451216007984	3.011968462493457E-6	-28.76575820810265	3.214795944983981E-6	-29.835575281896375	2.8293739342812404E-6	-28.267122702529797	2.6910343535120244E-6
2976.148129041065	-43.004396207630634	6.643045707864601E-6	-33.07919120850662	3.6255954476140876E-6	-31.398839414864778	3.0651576227611283E-6	-30.12487073349101	3.030372938112185E-6	-28.799407376183403	2.983110179807276E-6	-29.864664971151136	2.8697352854480497E-6	-28.177628335471336	2.7833581524627283E-6
2977.0818681818146	-43.08675580006093	6.641078427354664E-6	-33.1083890479058	3.6332959170887766E-6	-31.367402010411023	3.009857843739943E-6	-30.076980327921255	3.0404553565985764E-6	-28.823265449040466	3.1064281824633427E-6	-30.245500129732218	2.9345272148488272E-6	-28.470833313579742	2.658919290786507E-6
2978.015643581741	-43.21211126726121	6.589728381970936E-6	-33.23239910540482	3.635442597321682E-6	-31.438664097338915	3.0480157603601278E-6	-30.17479862698487	2.97963133609427E-6	-28.7780558930503	3.200015337397771E-6	-30.205887600779533	2.822521571587143E-6	-28.02583855562485	2.8385748873820587E-6
2978.949396331663	-43.17482449300587	6.64316287824992E-6	-33.1470373844107	3.659213337269115E-6	-31.4534362077713	3.0140314299218385E-6	-30.24745032723461	3.0080316658245805E-6	-28.85547129313151	3.0723586655988623E-6	-30.413178322667424	2.8152360967775375E-6	-28.341580679783455	2.7704220366679715E-6
2979.8832250102746	-43.16489185299724	6.64370500384992E-6	-33.1470373844107	3.659213337269115E-6	-31.50249411389232	3.0142008204831763E-6	-30.347279280424118	3.0482704982827375E-6	-28.88314851704571	3.2096864462694582E-6	-30.236497739499267	2.8538012471275196E-6	-27.885061615934738	2.8824057905733072E-6
2980.8170433870596	-43.2995203146711	6.584547551465177E-6	-33.26339616564413	3.6412799831113223E-6	-31.60861822590232	2.9969333971446063E-6	-30.220713667571545	3.116983074648801E-6	-28.95894132471747	3.0873118981076077E-6	-30.507129954343494	2.7266582326891805E-6	-28.24758980022027	2.821932730456272E-6
2981.7508475034333	-43.414619016461074	6.604252651275233E-6	-33.248735658824444	3.6120333781317255E-6	-31.614955772459506	2.9583886747710326E-6	-30.34367612855775	3.0321803602363564E-6	-28.922194376587868	3.1368486042658014E-6	-30.160516136071898	2.792622746256807E-6	-28.16722662231097	2.7459176570693257E-6
2982.684619052424	-43.35609863139689	6.597674900861385E-6	-33.36801528930664	3.6312385419287293E-6	-31.758223332464695	3.0637141305467515E-6	-30.332130229898862	2.98547865221621E-6	-28.997920341789722	3.1808113835432187E-6	-30.385332356799733	2.762453825555069E-6	-28.406724179593418	2.675888135799073E-6
2983.618396218555	-43.32439245469868	6.611755062818105E-6	-33.43251511889199	3.5880882174659727E-6	-31.59759939610958	3.025942660508929E-6	-30.3286458168711	3.037908549128121E-6	-29.115628912217087	3.1278666310906333E-6	-30.36174393512986	2.8286595471156467E-6	-28.438986992033627	2.795932520344407E-6
2984.5521875257655	-43.47186090052128	6.642879137216972E-6	-33.431677939991154	3.626561367521731E-6	-31.703379505872725	3.0657637066350805E-6	-30.327704958617687	3.0897960139309962E-6	-29.14789983133475	3.1668456348268143E-6	-30.39722499522296	2.8382473622749933E-6	-28.469315860707027	2.942333145948748E-6
2985.4859765184074	-43.398242863826454	6.596589550065927E-6	-33.45150540831188	3.5993805208690637E-6	-31.814944084733725	3.0520354364046488E-6	-30.406365777765	3.0570853560852722E-6	-29.11345259596904	3.1079315173711963E-6	-30.3870693506165	2.8160470607572227E-6	-28.380810003441113	2.90838680527018E-6
2986.419735385309	-43.578552681952715	6.59679287074973E-6	-33.565309257557	3.654359905571968E-6	-31.75940996557474	3.058099531780506E-6	-30.44365864885705	3.094592741702612E-6	-29.074095433784855	3.068547001209578E-6	-30.58329552750696	2.7786531644574496E-6	-28.549523221185574	2.7463658027007426E-6
2987.353492235321	-43.578477756120265	6.610189632937221E-6	-33.57391502211491	3.649015646430486E-6	-31.78072362691164	3.040658172510631E-6	-30.491717288536684	3.00420317443523E-6	-29.12895409680075	3.0781818613335825E-6	-30.467034516009416	2.8088266310217076E-6	-28.692466067006954	2.7851496857379744E-6
2988.2872331029334	-43.684462966397405	6.589360845703674E-6	-33.65188458561897	3.6341363282049364E-6	-31.785893965512514	3.009754671110432E-6	-30.600020157439367	3.016606066902976E-6	-29.400946656035053	3.0334003377525688E-6	-30.57350923798301	2.9035169469627983E-6	-28.62936476446115	2.765360574958812E-6
2989.221036762968	-43.51680083665997	6.594225444492513E-6	-33.68669379067918	3.627925207282421E-6	-31.832653399556875	3.061084679552138E-6	-30.474331010665214	3.068052053131694E-6	-29.157077113787334	3.2308550014056343E-6	-30.515084346587006	2.666499869705122E-6	-28.333632852022465	2.8285383769627694E-6
2990.154852369922	-43.751344349235296	6.575471421739682E-6	-33.68583909918865	3.588887294060742E-6	-31.989990923553705	3.0527671183393614E-6	-30.65700974954026	3.083532521414847E-6	-29.14911188185215	3.1467072622638645E-6	-30.561862193725325	2.777145604450796E-6	-28.42245623985162	2.730823108270178E-6
2991.088609936372	-43.74073729291558	6.590167115496574E-6	-33.71611457442244	3.652585681650759E-6	-32.05228230729699	3.0123643663014174E-6	-30.6283629696284	3.0615026827563043E-6	-29.237704219917457	3.099843111528975E-6	-30.733572772280738	2.7468155829009014E-6	-28.467832614596073	2.7875364481462793E-6
2992.0223416525323	-43.7342385482043	6.586170635992906E-6	-33.69124442525208	3.6475290322364354E-6	-31.988170336931944	3.031851505755492E-6	-30.62892704137734	3.104890796963553E-6	-29.39289888739586	3.0872977494391784E-6	-30.665685646913268	2.7875360651127764E-6	-28.869325664180977	2.7325509589089757E-6
2992.9561184345725	-43.85058295261115	6.623480205319933E-6	-33.772396656374134	3.635617036701344E-6	-32.00486037433147	3.031948008497135E-6	-30.702673284070833	3.091192530285024E-6	-29.381843825181324	3.133780544230377E-6	-30.79408575797623	2.848502991880064E-6	-28.83625771964972	2.7680210526532167E-6
2993.8898756929857	-43.7965541947633	6.575648631129097E-6	-33.85723437803487	3.6458118420294304E-6	-32.00850268155337	3.011485596811543E-6	-30.69201693577426	3.0587645888721383E-6	-29.39123655607303	3.136544428799818E-6	-30.78942939706824	2.855639245859831E-6	-28.710928104244747	2.8069191546906054E-6
2994.8237476251334	-43.84476084820926	6.588994940357504E-6	-33.84450899374982	3.6342001131778182E-6	-32.09345428943634	2.963388387387496E-6	-30.798428432217666	3.064751955206621E-6	-29.54687192870511	3.0732802332090906E-6	-30.754520012573764	2.851771802005556E-6	-29.048560579808857	2.8562328332093517E-6
2995.7575503001435	-43.909276948310435	6.56856751890658E-6	-33.927533419181906	3.6130007257974E-6	-32.084138435125354	3.037171933654737E-6	-30.983463526836463	2.9796420767383484E-6	-29.468412165840466	3.175236437067837E-6	-30.8322249407118	2.738678725914081E-6	-28.759865086239117	2.992443432404485E-6
2996.691335042138	-43.94081263616681	6.597142176933751E-6	-33.89211634049813	3.6370153471145764E-6	-32.22501448616386	3.0353669503288474E-6	-30.77836267117943	3.1018630131423637E-6	-29.486394402881462	3.080813289675559E-6	-30.897483118555762	2.789976342990047E-6	-28.72599146859004	2.7357368326084302E-6
2997.6251206187258	-43.89596968982369	6.568306083455601E-6	-33.94903586308161	3.639107237032646E-6	-32.10590186044574	3.0107383396635106E-6	-30.780080375926836	2.986833956643856E-6	-29.557366338041092	3.0519231963615563E-6	-30.80990434641188	2.833172588734284E-6	-28.835277157334183	2.795461577212991E-6
2998.558888343122	-43.99334791582078	6.5685242185767865E-6	-33.962687127292156	3.6260913945192945E-6	-32.274554286152124	3.041352089856687E-6	-30.862618965762003	2.9778659102759728E-6	-29.673511442210938	3.1412490853165436E-6	-30.94274003939195	2.9318419018720186E-6	-29.012850638765556	2.805189242892364E-6
2999.4926996511554	-43.89114327169955	6.591338793060682E-6	-34.01796801388264	3.6066624992817445E-6	-32.211555223912	3.044765273610276E-6	-30.928093917667866	3.0053953051572088E-6	-29.602104316155117	3.087720842431948E-6	-30.963501506908372	2.945137913261086E-6	-28.965636390906113	2.709157448670276E-6
3000.426488382855	-43.98057773523033	6.591002660215925E-6	-33.988150304183364	3.634044827267657E-6	-32.295635832846166	3.018354492591725E-6	-31.054011943084852	3.0497201245595156E-6	-29.58969143529733	3.1337209343723253E-6	-31.020077913999557	2.7742333016103957E-6	-28.8358885502586	2.6618868775418855E-6
3001.36024614183	-43.95194629672915	6.573788719936645E-6	-33.988150304183364	3.634044827267657E-6	-32.35263207629323	3.063552896989159E-6	-31.089955411851406	3.0020990917429858E-6	-29.592571718825234	3.1753125990947715E-6	-31.306518443606116	2.798325748133433E-6	-28.60703496119151	2.716653075012857E-6
3002.2940065268676	-44.03293033130467	6.557459214540605E-6	-34.06999923288822	3.6030528737968927E-6	-32.31229613870382	3.0156464828170787E-6	-31.086217601384437	3.0898993238321303E-6	-29.70159054464764	3.1626124536257864E-6	-31.196412313390862	2.8803338883167068E-6	-29.24626497695079	2.9728987707450548E-6
3003.2278104021916	-44.130126683972776	6.583910101093718E-6	-34.07520286925137	3.6204763534704993E-6	-32.473770157247785	3.022196880429236E-6	-31.099818030638353	3.0670105831870803E-6	-29.72753806743357	3.1093327323294143E-6	-31.097969493405387	3.001164999154714E-6	-28.852223329246044	2.769121991783469E-6
3004.161561567818	-44.18081138189882	6.556433066736236E-6	-34.141700725381575	3.6166737356732495E-6	-32.37990817949176	3.0497180799572894E-6	-31.19632791834218	3.082540231874042E-6	-29.901044153504902	3.1276196530118165E-6	-31.272243537008762	2.8574724736714097E-6	-29.19146727541318	2.7879596491129E-6
3005.095338350213	-44.2007732661441	6.523665621010056E-6	-34.11798178963363	3.6391801380329593E-6	-32.39560983255505	3.032835039588482E-6	-31.136611433965818	3.0552819416097246E-6	-29.79583781460921	3.161850267374431E-6	-31.243706062436104	2.7509961575703987E-6	-29.112635533970135	2.646909118613901E-6
3006.0290836745867	-44.168920460157096	6.5560014108322355E-6	-34.202255691712104	3.6402454635958053E-6	-32.44955307021737	2.9804982607310976E-6	-31.24534823851926	3.0582120269568745E-6	-29.932382891575497	3.148287857839254E-6	-31.15481167354367	2.9519597169995622E-6	-29.316011437429832	2.771913874793729E-6
3006.9628410997766	-44.2053093155846	6.543128337694985E-6	-34.21064969090124	3.613517726465507E-6	-32.570753505826	3.0406899437431672E-6	-31.231617939259326	3.0421134599189933E-6	-29.78455847253402	3.116596599432131E-6	-31.457544809715316	2.775018808956196E-6	-29.24396064419013	2.8455412707045714E-6
3007.8966195337007	-44.237511419691145	6.541095800818061E-6	-34.29859931766987	3.622287897861909E-6	-32.52745730280876	3.0148862197495714E-6	-31.160651364496776	3.1181513456038617E-6	-29.849355969991947	3.1416415713855523E-6	-31.455886042930864	2.8214873131293216E-6	-29.19961693137884	2.765018465837493E-6
3008.830453226608	-44.224073679186404	6.519056429624289E-6	-34.29457011384269	3.6082187053641996E-6	-32.53931379318237	3.035142008177814E-6	-31.252781407109328	3.077728815623247E-6	-29.986327844361465	3.095693705774827E-6	-31.2391204982996	2.929927031666165E-6	-29.34749812632799	2.7408229010576025E-6
3009.764227678105	-44.31011617835611	6.5091299483728375E-6	-34.22983564312259	3.6169005526462492E-6	-32.45932714194059	3.0647393995253272E-6	-31.29043437646968	3.0506560515465635E-6	-30.016827172703213	3.0826749763699577E-6	-31.201361646706406	2.914188427149175E-6	-29.221621439434013	2.7842660337975905E-6
3010.6980283093903	-44.19772024638951	6.567346025199237E-6	-34.292827397584915	3.632132041850322E-6	-32.621142353862524	2.9591836784338417E-6	-31.362270872507775	3.021543600706912E-6	-30.0219003756841	3.1958166495807627E-6	-31.52830294655128	2.835505314200391E-6	-29.263187390107376	2.743403440074653E-6
3011.6317740260806	-44.32976316381246	6.536705099987965E-6	-34.38405141917368	3.6141846008685096E-6	-32.621719198673965	3.01395901971418E-6	-31.320676086204394	3.1068753205239967E-6	-30.188558511435986	3.03033794219047E-6	-31.48094716803594	2.850883592815629E-6	-29.495139862482365	2.7882839885125574E-6
